DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200127,9O6ZQM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OD26C01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O30P001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99CP6W01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200127,99CP6W01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,91354601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OJN0Q01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OIZVG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OIPTM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,50079301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99C39A01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OPD3601,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20200127,9OPD3601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,76283201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O4PRW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O4PRW01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200127,78003601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,17043901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,17043901,23781,RADIO CJ65 ABRALLK LG                        
20200127,06861201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OQXJQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,06685501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,06685501,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200127,33692501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,90089701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,90089701,25186,"TELEVISOR SMART 55"" 4K UN55NU7100 SAMSUNG    "
20200127,90089701,24368,ROTEADOR RE184 1200MBPS AC DUAL              
20200127,62742301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9NZG4801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9NZG4801,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200127,99ILVK01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,12814101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OP8NK01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99BSI301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99BSI301,23376,"TELEVISOR SMART 48"" KDL-48W655D SONY         "
20200127,9OH21501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OISTB01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O0G9V01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O69DR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,79026101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99C10701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O4K8M01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O4K8M01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200127,42054701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OOW6501,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200127,9OOW6501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OFXTY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,12512901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O1Y7M01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O5AA401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99KQJ701,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20200127,99KQJ701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200127,9OID5M01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,91840801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OIF9Q01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O26L401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O4I2001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99EK5Z01,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20200127,45586001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,99GQ6X01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,92734301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,88603101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200127,88603101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9OPHG001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,20315801,26222,CELULAR INFINITY W201 PRETO                  
20200127,YYZMFE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O0Y9O01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,9O0Y9O01,25554,TELEVISOR SMART 32 PTV32N87SA LED PHILCO     
20200127,56394501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,YYZMAN01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200127,YYZMOM01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200127,YYZMOM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,YYZMM101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,YYZMGO01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200127,YYZMGO01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,YYZMOW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,YYZMAN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200127,YYZMAN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200126,9O5KIP01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200126,9O5KIP01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200126,YYZ9MW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200126,9O3ZU601,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20200126,9O3ZU601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200126,99E1NY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,YYZLR101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,YYZLR101,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200125,YYZEOE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,YYZKMC01,15713,SUPORTE PRETO TV LCD 10 A 55 BR ART SBRP130  
20200125,YYZLZY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,71654501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,79743901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,79743901,25737,"TELEVISOR SMART 32"" PTV32 G50SN LED PHILCO   "
20200125,99EXUV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,99EXUV01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200125,9ONY1U01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,90396401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,90396401,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200125,99DM1F01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,24306701,21821,PEN DRIVE NANO 16GB PD054 PRETO              
20200125,99MPND01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,17456401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9O1E9601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,47181801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9NYZDF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,20476001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,17879601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9O9AD001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9O9AD001,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20200125,9O0ZEC01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9O3MNG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9NZLM501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,99JX7S01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200125,99JX7S01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,99IYYR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,99JE9301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,17446901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,67570301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,29383901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,29383901,24335,"TELEVISOR SMART 43"" L43S4900FS SEMP TCL      "
20200125,17592301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,22660801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,51400501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,69103201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,93494101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,14075501,25676,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 DR 
20200125,16954001,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200125,9OMKF401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9OMKF401,23375,"TELEVISOR SMART 40"" KDL-40W655D SONY         "
20200125,17027701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,23638601,25767,CAIXA AMPLIFICADA CM-11 MULT CONECT PARTY BIV
20200125,47335501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,42419301,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200125,9O9C8U01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200125,9O9C8U01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9ODWLO01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,14612201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,46935801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,61271101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,50422801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,99H0G601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20200125,81008201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,20765901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,9OADS901,25999,RADIO AUTOMOTIVO P3335 POP 1 4X25WRMS PT     
20200125,99FQJV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,99HAN701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20200125,50534601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,50534601,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200125,49806601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200125,94019101,25738,"TELEVISOR SMART 43"" PTV43E60SN LED PHILCO    "
20200125,94019101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,42438701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200125,02444201,26590,RADIO PORTATIL TR04B C/CD/BLUETOOTH SEMP     
20200124,87087101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,75793801,25737,"TELEVISOR SMART 32"" PTV32 G50SN LED PHILCO   "
20200124,75793801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99780301,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200124,37309501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99FR2T01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,39536901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,66390101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,55513601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,30685701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,13133601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,13133601,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200124,9NZOJY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99MEYR01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20200124,99IVKA01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99JD4G01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99KCLQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99IVKA01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200124,25991601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,03794201,23319,TABLET NB247 M9-3G QC PRETO                  
20200124,32259301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,15569901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OGUC501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9ODRZ701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OBMC301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9O2ZOE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99FLT801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99FLT801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200124,99ERD401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,47848801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,09049501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9ODLLZ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99F36901,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200124,99F36901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,16718001,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200124,18616201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OJ0KO01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OJEWU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OI6RM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,46840401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OOKUS01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,16594601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,15757301,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200124,15757301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,999DXL01,25191,SMARTPHONE SAMSUNG GAL J6 32GB PRETO         
20200124,99D39D01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,20782401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200124,20782401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200124,18391901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,22990901,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20200124,99E8FS01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,22427301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,22427301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,61589901,20966,PEN DRIVE 32GB PD589 TWIST PRETO             
20200124,82828601,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200124,06144601,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200124,04130301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200124,95187101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,54364101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,44746901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,27600901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99GQFC01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99GQFC01,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200124,42319601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99O8I101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OOX5U01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OOX5U01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200124,9OQZEO01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,45742901,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200124,45742901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99E7MJ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OC3PE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OC3PE01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200124,9O8H5N01,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200124,9O8H5N01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9O095401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9NZFQM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,90563701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9OKQNY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99HHID01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9O58HC01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,36647901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99N7WT01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99F7HM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99HD8801,19526,RADIO RECEPTOR 2 FXS RM PF25 PT              
20200124,27980501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,27980501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,27980501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,27980501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,27980501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,27980501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,9NYYJ301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,99KVJU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,999SGG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200124,57661101,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20200124,57661101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,53136501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,53136501,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200124,YYZLGH01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,YYZLE301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,YYZLG701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,YYZLBF01,23376,"TELEVISOR SMART 48"" KDL-48W655D SONY         "
20200124,YYZLBF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,YYZL8F01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200124,YYZL8F01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,18322301,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200123,18322301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,13164901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,35859301,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200123,35859301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,999YWM01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200123,99CH8001,26013,SMARTPHONE SAMSUNG GAL A50  A505 64GB BRANCO 
20200123,17108701,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200123,17108701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,59479701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,66663001,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200123,66663001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,22331401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,73110201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,53816701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,09557001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,71611401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,9O1QG901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,9O0QW501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,99O8WW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,99HJ8N01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20200123,9O79CU01,26590,RADIO PORTATIL TR04B C/CD/BLUETOOTH SEMP     
20200123,83742101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,83742101,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200123,99N66Z01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,44955501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,99GP7H01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,99KQW701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,99KQW701,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200123,9ODIB601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,9O9SGE01,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200123,9O9SGE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,97198301,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20200123,57636501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,99KURF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,90230001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200123,9O494301,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
